segment_id,video_key,video_path,split,class_id,class_name,start_frame,end_frame,fps,n_frames
1608,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,1,Retract from Shelf,2503,2522,30.0,3796
1609,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,1,Retract from Shelf,3062,3090,30.0,3796
1610,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,1,Retract from Shelf,194,214,30.0,3796
1611,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,1,Retract from Shelf,690,712,30.0,3796
1612,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,1,Retract from Shelf,861,899,30.0,3796
1613,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,1,Retract from Shelf,1093,1152,30.0,3796
1614,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,1,Retract from Shelf,1488,1522,30.0,3796
1615,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,1,Retract from Shelf,2224,2245,30.0,3796
1616,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,1,Retract from Shelf,2765,2797,30.0,3796
1617,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,1,Retract from Shelf,3405,3437,30.0,3796
1618,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,2,Hand in Shelf,172,193,30.0,3796
1619,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,2,Hand in Shelf,657,688,30.0,3796
1620,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,2,Hand in Shelf,815,840,30.0,3796
1621,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,2,Hand in Shelf,1193,1220,30.0,3796
1622,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,2,Hand in Shelf,1358,1386,30.0,3796
1623,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,2,Hand in Shelf,1450,1484,30.0,3796
1624,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,3,Inspect Product,215,304,30.0,3796
1625,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,3,Inspect Product,305,367,30.0,3796
1626,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,3,Inspect Product,439,465,30.0,3796
1627,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,3,Inspect Product,714,781,30.0,3796
1628,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,3,Inspect Product,900,989,30.0,3796
1629,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,3,Inspect Product,2245,2334,30.0,3796
1630,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,3,Inspect Product,2335,2424,30.0,3796
1631,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,3,Inspect Product,2425,2470,30.0,3796
1632,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,3,Inspect Product,2797,2886,30.0,3796
1633,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,3,Inspect Product,2887,2976,30.0,3796
1634,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,3,Inspect Product,2977,3034,30.0,3796
1635,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,3,Inspect Product,3438,3462,30.0,3796
1636,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,4,Inspect Shelf,575,613,30.0,3796
1637,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,4,Inspect Shelf,1240,1329,30.0,3796
1638,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,4,Inspect Shelf,1330,1358,30.0,3796
1639,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,4,Inspect Shelf,1523,1612,30.0,3796
1640,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,4,Inspect Shelf,1613,1702,30.0,3796
1641,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,4,Inspect Shelf,1703,1792,30.0,3796
1642,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,4,Inspect Shelf,1793,1827,30.0,3796
1643,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,4,Inspect Shelf,2527,2616,30.0,3796
1644,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,4,Inspect Shelf,2617,2706,30.0,3796
1645,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,4,Inspect Shelf,2707,2722,30.0,3796
1646,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,4,Inspect Shelf,3092,3131,30.0,3796
1647,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,4,Inspect Shelf,3177,3266,30.0,3796
1648,18_2,dataset\raw\Videos_MERL_Shopping_Dataset\18_2_crop.mp4,train,4,Inspect Shelf,3267,3356,30.0,3796
1649,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,0,Reach to Shelf,184,218,30.0,4049
1650,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,0,Reach to Shelf,646,673,30.0,4049
1651,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,0,Reach to Shelf,936,967,30.0,4049
1652,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,0,Reach to Shelf,1151,1176,30.0,4049
1653,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,0,Reach to Shelf,1446,1483,30.0,4049
1654,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,0,Reach to Shelf,2261,2298,30.0,4049
1655,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,0,Reach to Shelf,2362,2395,30.0,4049
1656,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,0,Reach to Shelf,2767,2811,30.0,4049
1657,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,0,Reach to Shelf,2857,2879,30.0,4049
1658,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,0,Reach to Shelf,3223,3263,30.0,4049
1659,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,0,Reach to Shelf,3577,3599,30.0,4049
1660,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,0,Reach to Shelf,3653,3720,30.0,4049
1661,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,1,Retract from Shelf,1081,1118,30.0,4049
1662,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,1,Retract from Shelf,3720,3751,30.0,4049
1663,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,1,Retract from Shelf,489,556,30.0,4049
1664,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,1,Retract from Shelf,707,742,30.0,4049
1665,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,1,Retract from Shelf,1194,1220,30.0,4049
1666,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,1,Retract from Shelf,1517,1585,30.0,4049
1667,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,1,Retract from Shelf,2301,2357,30.0,4049
1668,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,1,Retract from Shelf,2395,2430,30.0,4049
1669,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,1,Retract from Shelf,2812,2856,30.0,4049
1670,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,1,Retract from Shelf,2884,2973,30.0,4049
1671,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,1,Retract from Shelf,3264,3289,30.0,4049
1672,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,1,Retract from Shelf,3600,3634,30.0,4049
1673,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,2,Hand in Shelf,218,307,30.0,4049
1674,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,2,Hand in Shelf,308,397,30.0,4049
1675,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,2,Hand in Shelf,398,487,30.0,4049
1676,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,2,Hand in Shelf,672,707,30.0,4049
1677,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,2,Hand in Shelf,970,1059,30.0,4049
1678,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,2,Hand in Shelf,1060,1080,30.0,4049
1679,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,2,Hand in Shelf,1483,1515,30.0,4049
1680,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,3,Inspect Product,1585,1674,30.0,4049
1681,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,3,Inspect Product,1675,1764,30.0,4049
1682,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,3,Inspect Product,1765,1812,30.0,4049
1683,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,3,Inspect Product,3634,3652,30.0,4049
1684,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,559,642,30.0,4049
1685,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,772,861,30.0,4049
1686,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,862,933,30.0,4049
1687,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,1119,1149,30.0,4049
1688,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,1220,1309,30.0,4049
1689,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,1310,1399,30.0,4049
1690,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,1400,1445,30.0,4049
1691,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,2506,2595,30.0,4049
1692,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,2596,2685,30.0,4049
1693,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,2686,2770,30.0,4049
1694,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,3058,3147,30.0,4049
1695,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,3148,3222,30.0,4049
1696,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,3345,3434,30.0,4049
1697,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,3435,3524,30.0,4049
1698,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,3525,3583,30.0,4049
1699,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,3755,3844,30.0,4049
1700,18_3,dataset\raw\Videos_MERL_Shopping_Dataset\18_3_crop.mp4,train,4,Inspect Shelf,3845,3895,30.0,4049
1701,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,0,Reach to Shelf,179,237,30.0,3912
1702,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,0,Reach to Shelf,570,593,30.0,3912
1703,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,0,Reach to Shelf,800,824,30.0,3912
1704,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,0,Reach to Shelf,933,980,30.0,3912
1705,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,0,Reach to Shelf,1228,1269,30.0,3912
1706,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,0,Reach to Shelf,1430,1452,30.0,3912
1707,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,0,Reach to Shelf,1629,1655,30.0,3912
1708,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,0,Reach to Shelf,2409,2429,30.0,3912
1709,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,0,Reach to Shelf,2563,2588,30.0,3912
1710,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,0,Reach to Shelf,2752,2783,30.0,3912
1711,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,0,Reach to Shelf,2919,2945,30.0,3912
1712,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,0,Reach to Shelf,3157,3199,30.0,3912
1713,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,1,Retract from Shelf,694,716,30.0,3912
1714,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,1,Retract from Shelf,237,266,30.0,3912
1715,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,1,Retract from Shelf,843,897,30.0,3912
1716,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,1,Retract from Shelf,1064,1106,30.0,3912
1717,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,1,Retract from Shelf,1270,1291,30.0,3912
1718,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,1,Retract from Shelf,1485,1525,30.0,3912
1719,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,1,Retract from Shelf,1657,1696,30.0,3912
1720,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,1,Retract from Shelf,2464,2491,30.0,3912
1721,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,1,Retract from Shelf,2611,2641,30.0,3912
1722,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,1,Retract from Shelf,2867,2895,30.0,3912
1723,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,1,Retract from Shelf,2971,3006,30.0,3912
1724,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,1,Retract from Shelf,3328,3381,30.0,3912
1725,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,2,Hand in Shelf,597,686,30.0,3912
1726,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,2,Hand in Shelf,825,843,30.0,3912
1727,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,2,Hand in Shelf,981,1064,30.0,3912
1728,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,2,Hand in Shelf,1453,1484,30.0,3912
1729,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,2,Hand in Shelf,2431,2463,30.0,3912
1730,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,2,Hand in Shelf,2590,2610,30.0,3912
1731,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,2,Hand in Shelf,2786,2865,30.0,3912
1732,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,2,Hand in Shelf,2947,2969,30.0,3912
1733,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,2,Hand in Shelf,3200,3289,30.0,3912
1734,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,2,Hand in Shelf,3290,3326,30.0,3912
1735,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,3,Inspect Product,3006,3057,30.0,3912
1736,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,268,357,30.0,3912
1737,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,358,447,30.0,3912
1738,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,448,537,30.0,3912
1739,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,538,567,30.0,3912
1740,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,719,796,30.0,3912
1741,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,899,931,30.0,3912
1742,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,1107,1196,30.0,3912
1743,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,1197,1227,30.0,3912
1744,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,1292,1381,30.0,3912
1745,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,1382,1429,30.0,3912
1746,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,1526,1615,30.0,3912
1747,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,1698,1766,30.0,3912
1748,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,2495,2560,30.0,3912
1749,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,2644,2733,30.0,3912
1750,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,3060,3149,30.0,3912
1751,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,3386,3475,30.0,3912
1752,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,3476,3565,30.0,3912
1753,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,3566,3655,30.0,3912
1754,19_1,dataset\raw\Videos_MERL_Shopping_Dataset\19_1_crop.mp4,train,4,Inspect Shelf,3656,3745,30.0,3912
1755,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,211,241,30.0,3995
1756,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,736,768,30.0,3995
1757,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,907,933,30.0,3995
1758,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,1163,1186,30.0,3995
1759,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,1251,1290,30.0,3995
1760,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,1327,1379,30.0,3995
1761,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,1571,1614,30.0,3995
1762,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,2326,2366,30.0,3995
1763,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,2507,2543,30.0,3995
1764,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,2681,2709,30.0,3995
1765,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,2903,2939,30.0,3995
1766,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,3075,3133,30.0,3995
1767,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,3219,3233,30.0,3995
1768,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,3292,3333,30.0,3995
1769,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,3548,3602,30.0,3995
1770,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,339,394,30.0,3995
1771,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,1736,1779,30.0,3995
1772,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,0,Reach to Shelf,2453,2505,30.0,3995
1773,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,400,445,30.0,3995
1774,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,888,905,30.0,3995
1775,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,2797,2821,30.0,3995
1776,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,3039,3072,30.0,3995
1777,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,3234,3259,30.0,3995
1778,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,250,305,30.0,3995
1779,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,935,963,30.0,3995
1780,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,1199,1229,30.0,3995
1781,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,1380,1427,30.0,3995
1782,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,1676,1730,30.0,3995
1783,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,1806,1849,30.0,3995
1784,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,2374,2398,30.0,3995
1785,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,2507,2537,30.0,3995
1786,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,2548,2582,30.0,3995
1787,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,3137,3181,30.0,3995
1788,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,3343,3367,30.0,3995
1789,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,1,Retract from Shelf,3741,3788,30.0,3995
1790,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,2,Hand in Shelf,770,859,30.0,3995
1791,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,2,Hand in Shelf,860,888,30.0,3995
1792,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,2,Hand in Shelf,1291,1327,30.0,3995
1793,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,2,Hand in Shelf,1623,1674,30.0,3995
1794,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,2,Hand in Shelf,1782,1804,30.0,3995
1795,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,2,Hand in Shelf,2710,2796,30.0,3995
1796,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,2,Hand in Shelf,2942,3031,30.0,3995
1797,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,2,Hand in Shelf,3603,3692,30.0,3995
1798,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,2,Hand in Shelf,3693,3740,30.0,3995
1799,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,3,Inspect Product,308,337,30.0,3995
1800,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,3,Inspect Product,1855,1881,30.0,3995
1801,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,3,Inspect Product,2401,2451,30.0,3995
1802,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,3,Inspect Product,2583,2618,30.0,3995
1803,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,4,Inspect Shelf,446,535,30.0,3995
1804,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,4,Inspect Shelf,536,625,30.0,3995
1805,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,4,Inspect Shelf,626,715,30.0,3995
1806,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,4,Inspect Shelf,716,734,30.0,3995
1807,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,4,Inspect Shelf,966,1055,30.0,3995
1808,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,4,Inspect Shelf,1056,1145,30.0,3995
1809,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,4,Inspect Shelf,1429,1518,30.0,3995
1810,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,4,Inspect Shelf,1519,1569,30.0,3995
1811,19_2,dataset\raw\Videos_MERL_Shopping_Dataset\19_2_crop.mp4,train,4,Inspect Shelf,2244,2322,30.0,3995
